"","OBJECTID","PA_area"
"3063",4668,194139157.291733
"3064",4669,593172309.587651
"3065",4670,417475047.870732
"3066",4671,257698.766746019
"3067",4675,2965623.57344951
"3068",4676,214412475.584756
"3069",4677,209116389.084192
"3070",4678,14394307.2538779
"3071",4683,236450100.251839
"3072",4684,485076233.004959
"3073",4685,613128191.36164
"3074",4686,622491324.065254
"3075",4687,622491324.065412
"3076",4688,622491324.065412
"3077",4689,610946452.596983
"3078",4690,86026272.3181318
"3079",4699,389796590.054178
"3080",4700,84925765.3494685
"3081",4708,6479115.00242276
"3082",4713,142781361.177455
"3083",4714,622491324.064939
"3084",4715,314948321.029235
"3085",4716,175808651.9545
"3086",4717,141869.721663386
"3087",4719,272942975.273442
"3088",4720,622491324.065412
"3089",4721,622491324.065412
"3090",4722,634185211.087003
"3091",4723,684663911.215758
"3092",4724,353472838.035332
"3093",4725,1003644030.72245
"3094",4726,373903832.237601
"3095",4730,111463556.727452
"3096",4731,426633682.425456
"3097",4732,584488359.340361
"3098",4733,196634873.472122
"3099",4735,282661436.76543
"3100",4736,610298205.152592
"3101",4737,556306340.410531
"3102",4738,27909645.3838113
"3103",4739,420817855.226171
"3104",4740,618397596.701728
"3105",4741,622588613.775192
"3106",4742,622588613.775347
"3107",4743,622588613.774879
"3108",4744,622588613.775347
"3109",4745,603932365.103123
"3110",4746,440122282.842955
"3111",4747,623470451.525392
"3112",4748,622588613.775034
"3113",4749,622588613.775192
"3114",4750,622588613.775507
"3115",4751,467931430.466437
"3116",4752,553768881.196088
"3117",4753,627445365.725326
"3118",4754,622588613.775034
"3119",4755,622588613.775192
"3120",4756,622588613.775192
"3121",4757,622588613.775507
"3122",4758,622588613.774721
"3123",4759,622588613.775347
"3124",4760,622588613.775192
"3125",4761,520655891.234861
"3126",4762,531651403.59412
"3127",4763,622716292.803917
"3128",4764,632074337.473819
"3129",4765,626419078.209044
"3130",4766,623930278.811684
"3131",4767,622588613.775192
"3132",4768,290668669.352682
"3133",4769,144074460.998986
"3134",4770,255183421.799604
"3135",4771,311092369.183647
"3136",4772,88625204.6172918
"3137",4773,566447634.725208
"3138",4774,594567716.108
"3139",4775,498464490.074199
"3140",4776,556378091.054183
"3141",4777,208296240.631362
"3142",4783,212043432.165621
"3143",4784,456570080.405194
"3144",4785,133781317.893467
"3145",4787,198988.655010912
"3146",4790,76053105.1257545
"3147",4791,5776173.43306303
"3148",4794,174898454.437276
"3149",4795,81347958.3667204
"3150",4797,238783595.240799
"3151",4798,622544348.792236
"3152",4799,622563524.600652
"3153",4800,622588613.775034
"3154",4801,622588613.775192
"3155",4802,622588613.775192
"3156",4803,486304831.798714
"3157",4804,509818.902285217
"3158",4805,345538031.241609
"3159",4806,369128867.279233
"3160",4807,32012192.8205531
"3161",4813,363443810.821823
"3162",4815,88803.4685318662
"3163",4820,5559884.96613347
"3164",4821,1859793.39220731
"3165",4822,701617.395967702
"3166",4827,331635798.123738
"3167",4828,435791164.440572
"3168",4829,1129154.83606958
"3169",4833,244009159.638083
"3170",4834,622588613.775192
"3171",4835,622588613.775192
"3172",4836,637129685.258653
"3173",4837,697122228.533194
"3174",4842,97608630.9063804
"3175",4843,534100983.542864
"3176",4844,622085449.146673
"3177",4845,341168592.001597
"3178",4846,7881120.02505873
"3179",4847,94091442.4262711
"3180",4848,348743472.225703
"3181",4849,184565342.990473
"3182",4850,433988.423608497
"3183",4851,453627298.754966
"3184",4852,609338655.798787
"3185",4853,419902464.981418
"3186",4854,453830049.328808
"3187",4855,555682017.849421
"3188",4856,506965418.110241
"3189",4857,376798400.207101
"3190",4858,588662830.810894
"3191",4859,620983064.822223
"3192",4860,622676559.371762
"3193",4861,622676559.372079
"3194",4862,622676559.371605
"3195",4863,622676559.371762
"3196",4864,619850711.151515
"3197",4865,616642210.98647
"3198",4866,620237178.115232
"3199",4867,622676559.371762
"3200",4868,622676559.372079
"3201",4869,622676559.37129
"3202",4870,622676559.371922
"3203",4871,622676559.371762
"3204",4872,622676559.371605
"3205",4873,578191814.650463
"3206",4874,348123229.64917
"3207",4875,609905933.423501
"3208",4876,703208771.429564
"3209",4877,625411773.08942
"3210",4878,454095454.99374
"3211",4879,31154014.8050687
"3212",4880,581441138.725461
"3213",4881,592167550.264716
"3214",4882,424759817.973423
"3215",4883,11438017.2569008
"3216",4884,116799759.426437
"3217",4885,33174343.6637035
"3218",4887,11252037.0085853
"3219",4893,401583.529661796
"3220",4894,4542622.33607436
"3221",4895,7083454.09400395
"3222",4896,1070860.76498578
"3223",4898,6330437.92650747
"3224",4905,227390663.427921
"3225",4906,126689155.039027
"3226",4908,109612629.495075
"3227",4909,319794837.701856
"3228",4910,428562027.853521
"3229",4911,622402082.176243
"3230",4912,622676559.371762
"3231",4913,622676559.371762
"3232",4914,306430317.040266
"3233",4916,529090219.365796
"3234",4917,598684232.038415
"3235",4918,15040826.6964351
"3236",4925,9723612.39560979
"3237",4926,5709487.95142976
"3238",4938,390886577.609526
"3239",4939,55735129.5708679
"3240",4944,230793899.818402
"3241",4945,622676559.371762
"3242",4946,622676559.371762
"3243",4947,710042469.08454
"3244",4948,627718518.678324
"3245",4954,114512231.031939
"3246",4955,622755159.828603
"3247",4956,619420714.914668
"3248",4957,345608958.13675
"3249",4958,342770127.270159
"3250",4959,546600638.541354
"3251",4960,340342977.615415
"3252",4961,185261440.156779
"3253",4962,40435445.6505788
"3254",4963,134515691.749029
"3255",4964,28668499.8656911
"3256",4965,112144239.935175
"3257",4966,302152488.068699
"3258",4967,54995240.4704508
"3259",4969,510074472.604813
"3260",4970,619570620.016071
"3261",4971,619262611.36013
"3262",4972,622227698.274378
"3263",4973,619573176.620879
"3264",4974,622737864.192754
"3265",4975,622744597.738707
"3266",4976,621647661.086342
"3267",4977,631870649.73417
"3268",4978,628107236.809289
"3269",4979,636944219.820155
"3270",4980,638533859.132002
"3271",4981,642672532.16283
"3272",4982,638430548.393074
"3273",4983,627831993.968276
"3274",4984,595415473.750633
"3275",4985,424205666.579788
"3276",4986,622028130.305038
"3277",4987,621983055.057567
"3278",4988,524919802.538304
"3279",4989,4081939.40001953
"3280",4990,257719273.491873
"3281",4991,533288431.13256
"3282",4992,199278461.545581
"3283",4993,74111994.7328569
"3284",4994,446717162.912146
"3285",4995,44489475.1557557
"3286",5000,173728582.84718
"3287",5001,513077538.206859
"3288",5002,341568533.828932
"3289",5003,170469760.941528
"3290",5004,513185835.476832
"3291",5005,598497480.204002
"3292",5006,609224084.22365
"3293",5007,382392120.738343
"3294",5008,113825364.388286
"3295",5022,425327265.979018
"3296",5023,622755159.828759
"3297",5024,622755159.828759
"3298",5025,292679193.688841
"3299",5026,10574813.6278951
"3300",5027,426090176.512558
"3301",5028,554626700.490006
"3302",5029,242792166.588852
"3303",5032,1969698.86099544
"3304",5033,325148242.049738
"3305",5034,342980724.71834
"3306",5035,238213437.693149
"3307",5036,386024964.487495
"3308",5037,310227986.288662
"3309",5038,61046427.0576462
"3310",5039,663800.959420114
"3311",5048,7825616.65069649
"3312",5049,142740725.927267
"3313",5055,227708360.16219
"3314",5056,622755159.828759
"3315",5057,630257126.173772
"3316",5058,782051483.560267
"3317",5064,5611197.95383246
"3318",5065,32170467.7612583
"3319",5066,29289741.5630342
"3320",5067,364021668.879666
"3321",5068,926684740.69204
"3322",5069,741681323.965069
"3323",5070,705445141.057023
"3324",5071,624337153.493697
"3325",5072,383530857.488882
"3326",5073,155656852.345094
"3327",5075,128377677.914481
"3328",5076,785126583.154757
"3329",5077,524019096.380595
"3330",5078,67267964.7636728
"3331",5079,65453002.272236
"3332",5080,325630277.731291
"3333",5081,535918273.917463
"3334",5082,417874617.066647
"3335",5083,361831615.456385
"3336",5084,444780060.351048
"3337",5085,613077147.884232
"3338",5086,619574586.369436
"3339",5087,606104328.92133
"3340",5088,526640215.179294
"3341",5089,598587904.717264
"3342",5090,349327492.165534
"3343",5091,300863649.922265
"3344",5092,392512558.7113
"3345",5093,359819249.130214
"3346",5094,457940886.480644
"3347",5095,559139753.043033
"3348",5096,622824414.230292
"3349",5097,622824414.230292
"3350",5098,596420885.579898
"3351",5099,31552101.3807653
"3352",5100,346943770.6272
"3353",5101,92978590.3854828
"3354",5102,26681441.8778729
"3355",5103,344732193.60465
"3356",5104,622824414.230292
"3357",5105,163257178.456338
"3358",5109,93576468.004567
"3359",5110,571110206.269477
"3360",5111,938141184.015827
"3361",5112,1201811834.09875
"3362",5113,610688508.824722
"3363",5114,585151413.92462
"3364",5115,596358721.03599
"3365",5116,622386499.534915
"3366",5117,411214064.15901
"3367",5118,230111437.280933
"3368",5125,5086575.10178237
"3369",5126,91215925.4657121
"3370",5132,13996547.6972965
"3371",5133,147840164.723109
"3372",5134,224780864.035617
"3373",5135,225136984.363144
"3374",5138,111023612.301931
"3375",5139,279115274.669056
"3376",5142,326805758.246054
"3377",5143,622824414.230292
"3378",5144,624116220.327316
"3379",5145,622824408.931224
"3380",5146,622826406.384605
"3381",5147,608239768.223795
"3382",5148,540771753.249125
"3383",5149,401971120.480194
"3384",5150,133917973.96619
"3385",5152,36771121.7968687
"3386",5153,25642648.9538845
"3387",5163,36012164.5274799
"3388",5164,266898663.958053
"3389",5165,403096069.569404
"3390",5166,560357593.768986
"3391",5167,256159306.771532
"3392",5168,47593947.0552317
"3393",5170,63938961.7926754
"3394",5171,268949583.198217
"3395",5172,291202703.47374
"3396",5173,58919113.2482854
"3397",5175,50100277.7484337
"3398",5176,663474114.989589
"3399",5177,1160480047.94813
"3400",5178,1141706602.43107
"3401",5179,1212985451.7971
"3402",5180,1133769550.79037
"3403",5181,1041694534.51264
"3404",5182,580072784.982127
"3405",5183,1044998076.06551
"3406",5184,1237226883.59033
"3407",5185,1245768643.53812
"3408",5186,982658191.098498
"3409",5187,205665153.86118
"3410",5193,31946202.7093802
"3411",5194,26941645.4069175
"3412",5195,106790506.633988
"3413",5197,920907.740709841
"3414",5200,226216156.077622
"3415",5201,945682975.12305
"3416",5202,664561293.808208
"3417",5203,622952806.294294
"3418",5204,622884321.76906
"3419",5205,622884321.76906
"3420",5206,622884321.769217
"3421",5207,459963163.674861
"3422",5208,268041900.427131
"3423",5209,298202757.874729
"3424",5210,567196442.000634
"3425",5211,622884321.76906
"3426",5212,622884321.76906
"3427",5213,538829253.249873
"3428",5214,23831520.8461795
"3429",5215,128218515.218949
"3430",5216,225368619.645289
"3431",5217,612694893.841145
"3432",5218,763982224.122514
"3433",5219,1234749658.43508
"3434",5220,1186990417.15522
"3435",5221,607568708.217741
"3436",5222,64662845.8501869
"3437",5223,603538604.746741
"3438",5224,622254330.332076
"3439",5225,273345126.088296
"3440",5229,48377005.2910077
"3441",5230,58999904.6205956
"3442",5233,165045783.569694
"3443",5234,448904660.377314
"3444",5236,32526357.0004677
"3445",5237,30079749.9898819
"3446",5247,391439142.739576
"3447",5248,518625087.504283
"3448",5249,1327032.76922563
"3449",5250,539144352.323053
"3450",5251,622884321.76906
"3451",5252,623154961.773239
"3452",5253,623300876.975224
"3453",5254,622885439.61297
"3454",5255,622887795.019946
"3455",5256,622884321.768904
"3456",5257,622884321.76906
"3457",5258,601448838.11991
"3458",5259,51446116.8723193
"3459",5260,50671218.9041414
"3460",5261,36125211.2921352
"3461",5262,153619.286282094
"3462",5269,1612721.42589355
"3463",5270,119769247.148793
"3464",5271,622871518.76338
"3465",5272,608687335.926231
"3466",5273,202560171.07852
"3467",5274,413091435.011506
"3468",5275,589171145.113989
"3469",5276,565304988.977055
"3470",5277,619145224.207286
"3471",5278,622934881.746456
"3472",5279,622934881.746456
"3473",5280,595775597.555163
"3474",5281,256831061.400039
"3475",5283,297982.976077072
"3476",5284,156085693.680113
"3477",5285,460968708.112452
"3478",5286,733394949.975562
"3479",5287,938123222.746035
"3480",5288,897273248.013185
"3481",5289,635653500.03116
"3482",5290,813254408.162402
"3483",5291,1223912333.39147
"3484",5292,1245869763.49291
"3485",5293,1216066998.52598
"3486",5294,685432095.463536
"3487",5295,109936484.792257
"3488",5306,216434929.454502
"3489",5307,731642332.666511
"3490",5308,1250134312.40152
"3491",5309,758869622.865268
"3492",5310,622934881.746298
"3493",5311,622934881.746456
"3494",5312,622934881.746456
"3495",5313,622934881.746613
"3496",5314,599229124.117619
"3497",5315,530131383.506878
"3498",5316,621761179.913706
"3499",5317,622934881.746298
"3500",5318,622934881.746456
"3501",5319,622934881.746456
"3502",5320,538495606.621523
"3503",5321,118385086.485096
"3504",5322,445599971.676727
"3505",5323,622932347.102045
"3506",5324,622934881.746298
"3507",5325,677688955.876781
"3508",5326,1228520813.15789
"3509",5327,1037820712.73699
"3510",5328,815887040.233183
"3511",5329,610861377.112394
"3512",5330,622934881.746298
"3513",5331,622943177.017407
"3514",5332,250301572.330562
"3515",5334,386652234.245635
"3516",5335,525681853.945907
"3517",5336,610743560.656055
"3518",5337,508898368.249252
"3519",5338,452556255.733678
"3520",5339,451318246.187649
"3521",5340,518747041.096409
"3522",5341,569471019.629496
"3523",5342,224302397.889601
"3524",5343,601644888.406272
"3525",5344,270580703.066963
"3526",5345,34107385.1304998
"3527",5346,18095974.2477161
"3528",5351,138135498.441626
"3529",5352,170380773.476923
"3530",5353,13168940.1418786
"3531",5354,1909627.54956608
"3532",5355,166957765.090928
"3533",5356,39536423.9817169
"3534",5357,429796332.681855
"3535",5358,616255001.416095
"3536",5359,626784548.984508
"3537",5360,614446006.992269
"3538",5361,622931777.008025
"3539",5362,622931409.537921
"3540",5363,622934881.746298
"3541",5364,622934881.746456
"3542",5365,622934881.746298
"3543",5366,351241769.097136
"3544",5368,228194.769788479
"3545",5374,778844.540128045
"3546",5375,77658162.7028685
"3547",5376,207447869.837253
"3548",5377,362321191.988001
"3549",5378,508814377.412936
"3550",5379,611126313.607538
"3551",5380,623490989.599627
"3552",5381,624381775.651317
"3553",5382,623668184.826548
"3554",5383,622976093.573193
"3555",5384,622976093.573193
"3556",5385,622976093.573035
"3557",5386,615616521.747094
"3558",5387,252786389.836753
"3559",5388,14463845.8782656
"3560",5389,615040.794353881
"3561",5390,266805111.614172
"3562",5391,578791519.119627
"3563",5392,622166204.314044
"3564",5393,622976093.573193
"3565",5394,622976093.573351
"3566",5395,736208513.795178
"3567",5396,1243692632.62353
"3568",5397,1245952187.14639
"3569",5398,1245952187.14607
"3570",5399,1042584744.26017
"3571",5400,457957321.323048
"3572",5410,282191165.564356
"3573",5411,619371756.909055
"3574",5412,696287431.2883
"3575",5413,1024892598.4846
"3576",5414,777288534.569567
"3577",5415,623679418.405862
"3578",5416,622976093.573193
"3579",5417,622976093.573193
"3580",5418,622976093.573351
"3581",5419,622976093.573193
"3582",5420,219282079.187236
"3583",5421,372902230.480168
"3584",5422,128511681.283904
"3585",5423,499478873.890459
"3586",5424,468388306.418641
"3587",5425,174309769.020146
"3588",5426,535692843.83953
"3589",5427,622974196.525973
"3590",5428,622976093.573193
"3591",5429,622976093.573035
"3592",5430,652015444.858282
"3593",5431,843068121.2102
"3594",5432,644860083.326012
"3595",5433,959551358.40577
"3596",5434,650283594.192199
"3597",5435,623026023.17654
"3598",5436,622900149.298813
"3599",5437,494715864.474397
"3600",5438,4469643.25773776
"3601",5439,477898321.486472
"3602",5440,641244363.783941
"3603",5441,622674504.13647
"3604",5442,622976093.573351
"3605",5443,622976093.573193
"3606",5444,622976093.573035
"3607",5445,622976093.573193
"3608",5446,622976093.573035
"3609",5447,622976093.573193
"3610",5448,622976093.573193
"3611",5449,621095623.304433
"3612",5450,622433981.470897
"3613",5451,216728642.698986
"3614",5455,283590323.269121
"3615",5456,618068965.579036
"3616",5457,622976093.573351
"3617",5458,33068245.0316571
"3618",5459,214543855.231611
"3619",5460,235385151.20991
"3620",5461,251479368.219174
"3621",5462,524266971.876993
"3622",5463,623968035.339616
"3623",5464,622032034.292225
"3624",5465,622976093.572878
"3625",5466,622976093.573351
"3626",5467,622976093.573193
"3627",5468,622976093.573035
"3628",5469,622976093.573193
"3629",5470,622976093.573035
"3630",5471,596893669.867641
"3631",5472,121856691.261308
"3632",5473,30169.4212163521
"3633",5474,78357006.4550475
"3634",5475,81979862.1599043
"3635",5476,74821668.9747748
"3636",5477,71626130.7712173
"3637",5478,10018735.3405948
"3638",5479,228380225.974384
"3639",5480,296343687.908114
"3640",5481,105924618.017574
"3641",5482,623007956.769288
"3642",5483,623007956.769445
"3643",5484,623007956.769288
"3644",5485,631681147.082654
"3645",5486,637245099.949831
"3646",5487,634481379.937925
"3647",5488,635374552.802386
"3648",5489,616953542.905143
"3649",5490,623007956.769602
"3650",5491,532315390.131655
"3651",5492,550928848.13186
"3652",5493,619190048.117846
"3653",5494,625890249.336235
"3654",5495,623703735.274853
"3655",5496,622826799.684218
"3656",5497,622964822.891497
"3657",5498,823866039.420196
"3658",5499,1227897852.46851
"3659",5500,1236710757.5728
"3660",5501,1246015913.53858
"3661",5502,1121398722.97167
"3662",5503,445928967.154521
"3663",5504,2238613.69596079
"3664",5509,3023695.38736661
"3665",5513,409209780.562237
"3666",5514,623007956.769602
"3667",5515,631836119.71939
"3668",5516,919314162.390307
"3669",5517,1038780046.30994
"3670",5518,623335765.493704
"3671",5519,623007956.769445
"3672",5520,623007956.769445
"3673",5521,623007956.769602
"3674",5522,623007956.769445
"3675",5523,245732080.165393
"3676",5524,30448103.7438106
"3677",5525,227634425.504571
"3678",5526,152055330.723025
"3679",5527,123389822.828207
"3680",5528,581707870.441575
"3681",5529,623008271.661125
"3682",5530,623095184.045467
"3683",5531,623009460.871564
"3684",5532,623007956.769288
"3685",5533,623007956.769288
"3686",5534,623007379.36221
"3687",5535,753998736.331684
"3688",5536,1246015913.53952
"3689",5537,875632804.55114
"3690",5538,817130383.617526
"3691",5539,627272294.380828
"3692",5540,557537944.33928
"3693",5541,465208185.74262
"3694",5542,560992343.209458
"3695",5543,640365760.237979
"3696",5544,623007956.769445
"3697",5545,623007956.769602
"3698",5546,623007956.769445
"3699",5547,623007956.769288
"3700",5548,623007956.769445
"3701",5549,623007956.769288
"3702",5550,623007956.769445
"3703",5551,623007956.769445
"3704",5552,623007956.769602
"3705",5553,623007961.40867
"3706",5554,483265803.054427
"3707",5555,32545786.2266614
"3708",5558,539274303.438313
"3709",5559,623007956.769445
"3710",5560,623007956.769602
"3711",5561,253147733.227574
"3712",5562,316259111.129762
"3713",5563,210621403.204165
"3714",5564,467718836.474849
"3715",5565,487065814.813017
"3716",5566,623007956.769445
"3717",5567,623007956.769602
"3718",5568,623007956.76913
"3719",5569,623007956.769602
"3720",5570,623007956.769445
"3721",5571,623007956.769288
"3722",5572,623007956.769445
"3723",5573,623007956.769288
"3724",5574,623978311.0754
"3725",5575,292237460.711147
"3726",5576,9609558.12618982
"3727",5577,295214891.961509
"3728",5578,292358955.800459
"3729",5579,30223120.4648164
"3730",5580,534371029.426865
"3731",5581,623030470.963407
"3732",5582,623030470.963565
"3733",5583,623030470.963407
"3734",5584,623030470.963407
"3735",5585,623030470.963565
"3736",5586,623030470.963565
"3737",5587,623030470.963407
"3738",5588,615991826.439311
"3739",5589,596670383.58409
"3740",5590,619735936.190369
"3741",5591,623030470.963407
"3742",5592,623030470.963565
"3743",5593,605589871.360697
"3744",5594,569928512.538571
"3745",5595,572422722.207379
"3746",5596,592459974.746742
"3747",5597,619019618.591627
"3748",5598,601609396.640263
"3749",5599,518688970.487361
"3750",5600,751195822.647742
"3751",5601,656193847.382841
"3752",5602,401920671.191207
"3753",5603,111575434.772097
"3754",5604,27740543.9161515
"3755",5612,32894658.2963888
"3756",5613,532419936.57703
"3757",5614,623030470.963565
"3758",5615,907615267.891098
"3759",5616,1164543053.2593
"3760",5617,619436138.350987
"3761",5618,613870109.906131
"3762",5619,623030470.963565
"3763",5620,623030470.963722
"3764",5621,623030470.963565
"3765",5622,616501929.856202
"3766",5623,493391933.099357
"3767",5624,580091124.002422
"3768",5625,623030470.963565
"3769",5626,623030470.963565
"3770",5627,623030470.963407
"3771",5628,623030470.96388
"3772",5629,623030470.963407
"3773",5630,623018246.77345
"3774",5631,623014402.623389
"3775",5632,623030971.411193
"3776",5633,623029247.335947
"3777",5634,645135747.243298
"3778",5635,1233343806.79967
"3779",5636,1204703650.21696
"3780",5637,1246060941.92681
"3781",5638,1009132965.12692
"3782",5639,623030470.963407
"3783",5640,625667697.447687
"3784",5641,635208636.407166
"3785",5642,623106259.369748
"3786",5643,623031252.163074
"3787",5644,623031226.067487
"3788",5645,623030470.963565
"3789",5646,623031005.548851
"3790",5647,623031132.438441
"3791",5648,623030470.963407
"3792",5649,623030470.963565
"3793",5650,623030470.963565
"3794",5651,623030470.963722
"3795",5652,623030439.625066
"3796",5653,623030150.124123
"3797",5654,602773037.906843
"3798",5655,495738000.058113
"3799",5656,127938727.866008
"3800",5657,422694861.058394
"3801",5658,574786210.716664
"3802",5659,299235615.865525
"3803",5660,59956802.7852599
"3804",5661,200282330.122744
"3805",5662,350383716.943858
"3806",5663,465579499.412259
"3807",5664,458202762.996166
"3808",5665,1000876144.55206
"3809",5666,643605624.52983
"3810",5667,623030470.96325
"3811",5668,623030470.963722
"3812",5669,623030470.963565
"3813",5670,623030470.963407
"3814",5671,623030470.963565
"3815",5672,623030470.963407
"3816",5673,623030470.963565
"3817",5674,383067290.714572
"3818",5675,620777771.508617
"3819",5676,623043635.893188
"3820",5677,623043635.892715
"3821",5678,623043635.892873
"3822",5679,623043635.892715
"3823",5680,623043635.892715
"3824",5681,623043635.892873
"3825",5682,623043635.892873
"3826",5683,623043635.892715
"3827",5684,623043635.892873
"3828",5685,622293605.067082
"3829",5686,619051179.989418
"3830",5687,532554074.15158
"3831",5688,440376658.835688
"3832",5689,587441844.301849
"3833",5690,623043635.892873
"3834",5691,583926090.625561
"3835",5692,599825301.637796
"3836",5693,755671206.425801
"3837",5694,757400240.691455
"3838",5695,674404954.553571
"3839",5696,922092490.479198
"3840",5697,623012677.528452
"3841",5698,623043635.892715
"3842",5699,623043635.892873
"3843",5700,590549368.782829
"3844",5701,27271530.9138128
"3845",5708,13042658.4076929
"3846",5709,528224601.490132
"3847",5710,623043635.892873
"3848",5711,703556290.68872
"3849",5712,1028696641.84485
"3850",5713,623043635.892715
"3851",5714,306748250.056661
"3852",5715,173207533.570637
"3853",5716,449862534.079675
"3854",5717,623043635.892873
"3855",5718,623043635.892715
"3856",5719,623038239.711697
"3857",5720,623043635.892715
"3858",5721,623043635.892873
"3859",5722,623043635.892873
"3860",5723,623043635.892715
"3861",5724,623043635.893188
"3862",5725,623043635.892715
"3863",5726,623043635.892873
"3864",5727,623039761.230428
"3865",5728,623063692.169886
"3866",5729,623043635.892873
"3867",5730,623043635.892873
"3868",5731,1190053010.21387
"3869",5732,1246087271.78543
"3870",5733,1246087271.78543
"3871",5734,923691416.102297
"3872",5735,623043635.892715
"3873",5736,623209258.286122
"3874",5737,623043635.892873
"3875",5738,624381105.908073
"3876",5739,624621347.705548
"3877",5740,623042881.798681
"3878",5741,623043647.612601
"3879",5742,623042725.82584
"3880",5743,623041646.373036
"3881",5744,623045348.877261
"3882",5745,623043411.406492
"3883",5746,623043803.8555
"3884",5747,623043635.89303
"3885",5748,623043635.892873
"3886",5749,623042826.958367
"3887",5750,617760166.150835
"3888",5751,617702645.114388
"3889",5752,643908734.27098
"3890",5753,259531520.125259
"3891",5754,37355643.7272223
"3892",5755,14411228.7473346
"3893",5757,36257926.288688
"3894",5758,303590082.396232
"3895",5759,477298380.35348
"3896",5760,299447303.341864
"3897",5761,493779734.186013
"3898",5762,534379754.067353
"3899",5763,454854656.472352
"3900",5764,372929554.731744
"3901",5765,351263651.618008
"3902",5766,368844655.316832
"3903",5767,446027729.224075
"3904",5768,623047451.404271
"3905",5769,623047451.404586
"3906",5770,623047451.404113
"3907",5771,623047451.404271
"3908",5772,623047451.404113
"3909",5773,623047451.404113
"3910",5774,623047451.404271
"3911",5775,623047451.404271
"3912",5776,623047451.404113
"3913",5777,623047451.404271
"3914",5778,623047451.404428
"3915",5779,594606804.636473
"3916",5780,493811655.525039
"3917",5781,210059312.293378
"3918",5782,638399162.127083
"3919",5783,538044842.86191
"3920",5784,500895853.634418
"3921",5785,657118271.979756
"3922",5786,623047451.403956
"3923",5787,623047451.404428
"3924",5788,756678688.013869
"3925",5789,1216661835.07094
"3926",5790,628687615.293893
"3927",5791,623047451.404113
"3928",5792,623047451.404271
"3929",5793,623047451.404586
"3930",5794,258686242.91135
"3931",5801,267855199.267501
"3932",5802,623047451.404428
"3933",5803,623047451.404271
"3934",5804,621500096.682048
"3935",5805,623047451.404271
"3936",5806,623047451.404113
"3937",5807,438442259.41633
"3938",5809,86756975.2678831
"3939",5810,524048127.313697
"3940",5811,623047451.404113
"3941",5812,623046997.660488
"3942",5813,623047400.960864
"3943",5814,623047451.404271
"3944",5815,623047451.404271
"3945",5816,623047451.404113
"3946",5817,623047451.404586
"3947",5818,623047451.404113
"3948",5819,623047451.404271
"3949",5820,623155846.758435
"3950",5821,623047451.404113
"3951",5822,677054666.090506
"3952",5823,1042994709.71934
"3953",5824,1233853910.76976
"3954",5825,1246094902.80823
"3955",5826,1246094902.80823
"3956",5827,836077696.348657
"3957",5828,623047451.404113
"3958",5829,617810343.595013
"3959",5830,623047451.404271
"3960",5831,623047451.404113
"3961",5832,622345834.748461
"3962",5833,623047451.404428
"3963",5834,623047451.404271
"3964",5835,621565477.487213
"3965",5836,619570770.271346
"3966",5837,630588694.419853
"3967",5838,622026329.385813
"3968",5839,630460978.747777
"3969",5840,623047451.404428
"3970",5841,623047451.404271
"3971",5842,623047451.404113
"3972",5843,577621589.814799
"3973",5844,623047451.404271
"3974",5845,546646013.56016
"3975",5846,29683340.0194642
"3976",5851,30997737.0975793
"3977",5852,196381881.476362
"3978",5853,310643444.348724
"3979",5854,260888208.365975
"3980",5855,244634996.730576
"3981",5856,367022856.220602
"3982",5857,270235951.250361
"3983",5858,468097916.777848
"3984",5859,623041917.453297
"3985",5860,623041917.453612
"3986",5861,623041917.45314
"3987",5862,623041917.453297
"3988",5863,623041917.45314
"3989",5864,623041917.45314
"3990",5865,623041917.453297
"3991",5866,623041917.453297
"3992",5867,623041917.45314
"3993",5868,623041917.453297
"3994",5869,623041917.453454
"3995",5870,588460514.547226
"3996",5871,623041917.45314
"3997",5872,734746585.376655
"3998",5873,1477920167.23174
"3999",5874,969449172.630448
"4000",5875,1239198204.82269
"4001",5876,1087023765.17288
"4002",5877,1021962418.28702
"4003",5878,929645497.568107
"4004",5879,924103433.07303
"4005",5880,1246658369.15979
"4006",5881,653163341.339683
"4007",5882,623041917.45314
"4008",5883,623041917.453297
"4009",5884,623041917.453612
"4010",5885,248477386.561719
"4011",5892,444646400.239081
"4012",5893,623041917.453454
"4013",5894,623041917.453297
"4014",5895,734442890.124137
"4015",5896,623041917.453297
"4016",5897,623041917.45314
"4017",5898,594169069.010502
"4018",5899,107112255.506487
"4019",5901,285124316.000367
"4020",5902,623041917.45314
"4021",5903,618227575.687238
"4022",5904,623041967.896518
"4023",5905,623041917.453297
"4024",5906,623041917.453297
"4025",5907,623041917.45314
"4026",5908,623041917.453612
"4027",5909,623041917.45314
"4028",5910,623041917.453297
"4029",5911,623041917.45314
"4030",5912,623360262.817803
"4031",5913,1062286965.64112
"4032",5914,1246083834.90659
"4033",5915,1246083834.90722
"4034",5916,1246083834.90628
"4035",5917,1066750756.8074
"4036",5918,821508149.195648
"4037",5919,623041917.45314
"4038",5920,607449969.2368
"4039",5921,610813972.103257
"4040",5922,615777625.82378
"4041",5923,615435375.041344
"4042",5924,623041917.453454
"4043",5925,616649492.915097
"4044",5926,614566684.464035
"4045",5927,623041917.453297
"4046",5928,622326928.831847
"4047",5929,630005831.005888
"4048",5930,626755052.876334
"4049",5931,623041470.274188
