"","OBJECTID","dist_rod","rod","dist_hid","hid","dist_hidro_rod","hid_rod"
"3923",3923,75572.1801973492,"rod",94631.7339019368,"hid",75572.180197349,"hid_rod"
"3924",3924,90119.5489892428,"rod",70548.4020049351,"hid",70548.4020049351,"hid_rod"
"3925",3925,104662.982704277,"rod",47329.1213835169,"hid",47329.1213835169,"hid_rod"
"3926",3926,119162.175545107,"rod",25745.9006038141,"hid",25745.9006038181,"hid_rod"
"3927",3927,133200.473325259,"rod",9433.61896747376,"hid",9433.61896746493,"hid_rod"
"3928",3928,147228.89837073,"rod",8085.66071368749,"hid",8085.66071369173,"hid_rod"
"3929",3929,126961.843977142,"rod",32969.8715114635,"hid",32969.8715114579,"hid_rod"
"3930",3930,104996.904775454,"rod",34250.4228711488,"hid",34250.4228711548,"hid_rod"
"3931",3931,84239.6704068565,"rod",33965.4296917957,"hid",33965.4296918032,"hid_rod"
"3932",3932,63887.4268056658,"rod",42969.1515005378,"hid",42969.1515005437,"hid_rod"
"3933",3933,44637.3482422219,"rod",49349.1811338287,"hid",44637.3482422205,"hid_rod"
"3934",3934,26658.7941653173,"rod",60760.3643327689,"hid",26658.7941653173,"hid_rod"
"3935",3935,8137.36625931332,"rod",47300.0078941917,"hid",8137.36625931332,"hid_rod"
"3936",3936,13029.0393004702,"rod",26822.1552133372,"hid",13029.0393004702,"hid_rod"
"3937",3937,30289.2942975572,"rod",15119.578815813,"hid",15119.578815813,"hid_rod"
"3938",3938,49266.9799680719,"rod",17583.0636077728,"hid",17583.0636077728,"hid_rod"
"3939",3939,42611.6061920023,"rod",478.815308132092,"hid",478.81530812874,"hid_rod"
"3940",3940,29197.6785710166,"rod",19140.4382529362,"hid",19140.4382529383,"hid_rod"
"3941",3941,18524.4931702566,"rod",24235.2123533508,"hid",18524.4931702566,"hid_rod"
"3942",3942,980.41016495872,"rod",37529.4710414948,"hid",980.41016495872,"hid_rod"
"3943",3943,16556.38170851,"rod",52664.1032289954,"hid",16556.38170851,"hid_rod"
"3944",3944,34057.1370812149,"rod",36337.7625841989,"hid",34057.1370812152,"hid_rod"
"3945",3945,51367.7459898123,"rod",17559.5646817531,"hid",17559.5646817563,"hid_rod"
"3946",3946,68670.5559843894,"rod",5146.64202887315,"hid",5146.64202886856,"hid_rod"
"3947",3947,87075.4620835888,"rod",29588.7840311632,"hid",29588.7840311632,"hid_rod"
"3948",3948,104345.14097068,"rod",31828.8237647048,"hid",31828.8237647011,"hid_rod"
"3949",3949,92479.2539082332,"rod",27999.846969857,"hid",27999.8469698632,"hid_rod"
"3950",3950,81972.1652010642,"rod",12000.3588421914,"hid",12000.3588421938,"hid_rod"
"3951",3951,73325.6569992616,"rod",7448.11398609995,"hid",7448.11398609466,"hid_rod"
"3952",3952,60196.3068422675,"rod",31050.3880594511,"hid",31050.3880594451,"hid_rod"
"3953",3953,49792.2426582353,"rod",55101.7658727195,"hid",49792.2426582353,"hid_rod"
"3954",3954,40503.9571413257,"rod",44226.0094510081,"hid",40503.9571413257,"hid_rod"
"3955",3955,32180.1305319774,"rod",39891.4156786426,"hid",32180.1305319777,"hid_rod"
"3956",3956,12808.7092653757,"rod",25545.4811001898,"hid",12808.7092653757,"hid_rod"
"3957",3957,9181.36635128009,"rod",4900.81437355129,"hid",4900.81437355517,"hid_rod"
"3958",3958,30887.2825724307,"rod",19818.9717582226,"hid",19818.9717582172,"hid_rod"
"3959",3959,46932.5138771888,"rod",35006.8421210296,"hid",35006.8421210307,"hid_rod"
"3960",3960,61108.7804838594,"rod",50417.4286240361,"hid",50417.4286240316,"hid_rod"
"3961",3961,77049.6109467478,"rod",67012.8402799434,"hid",67012.8402799448,"hid_rod"
"3962",3962,94143.5847136261,"rod",82941.7485283602,"hid",82941.7485283589,"hid_rod"
"3963",3963,69589.3787317208,"rod",102194.587615645,"hid",69589.3787317211,"hid_rod"
"3964",3964,45422.0940272917,"rod",122996.47735514,"hid",45422.0940272921,"hid_rod"
"3965",3965,21293.3305170157,"rod",132643.018761179,"hid",21293.3305170157,"hid_rod"
"3966",3966,1702.84604819682,"rod",108816.524042964,"hid",1702.84604819718,"hid_rod"
"3967",3967,21675.5403007061,"rod",85602.5669086345,"hid",21675.5403007047,"hid_rod"
"3968",3968,46027.3674990013,"rod",63674.6567366981,"hid",46027.3674990013,"hid_rod"
"3969",3969,70753.8700096039,"rod",44888.881361227,"hid",44888.8813612268,"hid_rod"
"3970",3970,95551.0773530407,"rod",28279.2955925361,"hid",28279.2955925407,"hid_rod"
"3971",3971,120295.388542939,"rod",3645.41132821513,"hid",3645.41132821513,"hid_rod"
"3972",3972,144287.465129795,"rod",14756.0205815939,"hid",14756.0205815939,"hid_rod"
"3973",3973,168493.863670047,"rod",3896.74124649766,"hid",3896.74124649802,"hid_rod"
"3974",3974,192458.545441141,"rod",26565.9371075299,"hid",26565.9371075299,"hid_rod"
"3975",3975,216161.257340724,"rod",51039.1894978642,"hid",51039.1894978642,"hid_rod"
"3976",3976,240104.708451855,"rod",75581.8124275606,"hid",75581.8124275606,"hid_rod"
"3977",3977,230092.581524831,"rod",64024.4915242177,"hid",64024.4915242247,"hid_rod"
"3978",3978,205252.430507219,"rod",39181.5376917138,"hid",39181.5376917198,"hid_rod"
"3979",3979,180413.015090236,"rod",14539.2911745593,"hid",14539.2911745611,"hid_rod"
"3980",3980,155574.341310221,"rod",6727.36319037754,"hid",6727.36319037366,"hid_rod"
"3981",3981,130736.415257897,"rod",26998.5867494436,"hid",26998.5867494475,"hid_rod"
"3982",3982,105899.243079149,"rod",50415.7652694918,"hid",50415.7652694906,"hid_rod"
"3983",3983,81062.8309757431,"rod",61461.4944147236,"hid",61461.4944147267,"hid_rod"
"3984",3984,56227.1852060183,"rod",75941.003203008,"hid",56227.1852060197,"hid_rod"
"3985",3985,31392.3120856427,"rod",70925.5527833958,"hid",31392.312085642,"hid_rod"
"3986",3986,6558.21798843176,"rod",46175.3204436977,"hid",6558.21798843141,"hid_rod"
"3987",3987,18275.0906529925,"rod",21355.9261927427,"hid",18275.0906529939,"hid_rod"
"3988",3988,43107.6073463832,"rod",2062.48099967363,"hid",2062.48099966463,"hid_rod"
"3989",3989,67939.3255390035,"rod",18379.4975757549,"hid",18379.4975757522,"hid_rod"
"3990",3990,73314.4694316516,"rod",31038.3302381352,"hid",31038.3302381408,"hid_rod"
"3991",3991,72972.9662456206,"rod",12024.391362933,"hid",12024.3913629238,"hid_rod"
"3992",3992,48620.8568847492,"rod",11680.5486107109,"hid",11680.5486107166,"hid_rod"
"3993",3993,25345.1401870682,"rod",34139.921887896,"hid",25345.1401870682,"hid_rod"
"3994",3994,4750.35341255733,"rod",46411.3531885608,"hid",4750.35341255769,"hid_rod"
"3995",3995,13986.2569346435,"rod",51487.7551614389,"hid",13986.2569346432,"hid_rod"
"3996",3996,30024.6641310547,"rod",53980.7788916991,"hid",30024.6641310547,"hid_rod"
"3997",3997,5766.10014302862,"rod",30656.1324141188,"hid",5766.10014302827,"hid_rod"
"3998",3998,16583.5467260001,"rod",12070.1832326243,"hid",12070.1832326243,"hid_rod"
"3999",3999,32667.0392185187,"rod",6413.78201278905,"hid",6413.78201279046,"hid_rod"
"4000",4000,37681.5415741051,"rod",20006.6501677826,"hid",20006.6501677766,"hid_rod"
"4001",4001,14004.1397618089,"rod",42441.4459689995,"hid",14004.1397618079,"hid_rod"
"4002",4002,9676.51185608549,"rod",66457.2140695443,"hid",9676.51185608514,"hid_rod"
"4003",4003,33360.4444549858,"rod",90935.7943553399,"hid",33360.4444549858,"hid_rod"
"4004",4004,57047.619326906,"rod",94814.7215365507,"hid",57047.6193269057,"hid_rod"
"4005",4005,80737.9979809683,"rod",87497.5440648624,"hid",80737.9979809683,"hid_rod"
"4006",4006,104431.542139297,"rod",78248.2051594516,"hid",78248.2051594531,"hid_rod"
"4007",4007,127798.128701109,"rod",71794.5920092847,"hid",71794.5920092716,"hid_rod"
"4008",4008,145064.400217012,"rod",58734.9375596615,"hid",58734.9375596637,"hid_rod"
"4009",4009,161409.838948708,"rod",53567.9543808044,"hid",53567.9543807983,"hid_rod"
"4010",4010,175940.754383311,"rod",52439.9228404368,"hid",52439.9228404295,"hid_rod"
"4011",4011,189777.209108147,"rod",50625.0601198481,"hid",50625.0601198539,"hid_rod"
"4012",4012,198075.204486738,"rod",46640.9431175137,"hid",46640.9431175143,"hid_rod"
"4013",4013,186714.187880149,"rod",44661.441991132,"hid",44661.4419911324,"hid_rod"
"4014",4014,175590.44926712,"rod",32192.4045297798,"hid",32192.4045297818,"hid_rod"
"4015",4015,164474.081144372,"rod",27012.2535120237,"hid",27012.2535120235,"hid_rod"
"4016",4016,153361.544183455,"rod",27159.6769969462,"hid",27159.6769969461,"hid_rod"
"4017",4017,142243.669161782,"rod",26674.8823813304,"hid",26674.8823813315,"hid_rod"
"4018",4018,131068.870990242,"rod",25962.85203915,"hid",25962.8520391536,"hid_rod"
"4019",4019,119877.468832288,"rod",20599.7193664838,"hid",20599.7193664777,"hid_rod"
"4020",4020,108684.285727503,"rod",17251.9748335952,"hid",17251.9748335889,"hid_rod"
"4021",4021,97494.572485898,"rod",8995.12378110904,"hid",8995.12378111434,"hid_rod"
"4022",4022,86302.8781717288,"rod",5014.00915107281,"hid",5014.00915107281,"hid_rod"
"4023",4023,75105.2688130624,"rod",16459.9674434419,"hid",16459.9674434287,"hid_rod"
"4024",4024,63916.2451844169,"rod",35824.6419458026,"hid",35824.6419457968,"hid_rod"
"4025",4025,52730.5065105996,"rod",57956.7580742825,"hid",52730.5065105996,"hid_rod"
"4026",4026,41537.4298325535,"rod",79875.3938089736,"hid",41537.4298325533,"hid_rod"
"4027",4027,30350.899114291,"rod",103139.789306611,"hid",30350.8991142912,"hid_rod"
"4028",4028,19155.948954651,"rod",116309.850956159,"hid",19155.9489546512,"hid_rod"
"4029",4029,7968.10940167538,"rod",130854.548351958,"hid",7968.10940167573,"hid_rod"
"4030",4030,3163.08791036708,"rod",136386.335237417,"hid",3163.08791036708,"hid_rod"
"4031",4031,14229.554309648,"rod",140108.433300318,"hid",14229.554309648,"hid_rod"
"4032",4032,26270.8213327629,"rod",132024.306709933,"hid",26270.8213327627,"hid_rod"
"4033",4033,40829.8055046841,"rod",114293.734468905,"hid",40829.8055046841,"hid_rod"
"4034",4034,55379.7422273713,"rod",92153.7289389472,"hid",55379.7422273711,"hid_rod"
"4035",4035,69920.4820918312,"rod",71705.7793856446,"hid",69920.4820918312,"hid_rod"
"4036",4036,84477.0437261863,"rod",54572.5712250142,"hid",54572.5712250065,"hid_rod"
"4037",4037,98613.3259372735,"rod",37206.3688994372,"hid",37206.3688994369,"hid_rod"
"4038",4038,112644.91219524,"rod",13508.5266603265,"hid",13508.5266603279,"hid_rod"
"4039",4039,126666.530525321,"rod",6734.26754219222,"hid",6734.26754218763,"hid_rod"
"4040",4040,118392.62906713,"rod",31131.8869670506,"hid",31131.886967046,"hid_rod"
"4041",4041,94513.0670099027,"rod",55654.616232802,"hid",55654.6162327956,"hid_rod"
"4042",4042,71310.0865578763,"rod",58501.6470086247,"hid",58501.6470086316,"hid_rod"
"4043",4043,49563.5347209263,"rod",66075.5192367634,"hid",49563.5347209263,"hid_rod"
"4044",4044,29071.9546292677,"rod",73598.2772334817,"hid",29071.9546292673,"hid_rod"
"4045",4045,10348.5557204519,"rod",61217.3746634315,"hid",10348.5557204519,"hid_rod"
"4046",4046,8509.2819255733,"rod",41257.9050297165,"hid",8509.2819255733,"hid_rod"
"4047",4047,26930.1336703123,"rod",17485.192973276,"hid",17485.192973276,"hid_rod"
"4048",4048,47257.0808475287,"rod",7114.66018098477,"hid",7114.66018098723,"hid_rod"
"4049",4049,65472.4636868875,"rod",3153.97020712733,"hid",3153.97020712716,"hid_rod"
"4050",4050,62185.1443895727,"rod",12762.8105911248,"hid",12762.8105911227,"hid_rod"
"4051",4051,51396.3013028989,"rod",33291.3769356843,"hid",33291.3769356878,"hid_rod"
"4052",4052,36181.3750825244,"rod",48856.4943459548,"hid",36181.3750825244,"hid_rod"
"4053",4053,18644.5176560076,"rod",56820.4028462071,"hid",18644.5176560076,"hid_rod"
"4054",4054,1138.98374880085,"rod",50361.9526999859,"hid",1138.98374880085,"hid_rod"
"4055",4055,16171.7801829963,"rod",27376.4989872119,"hid",16171.7801829975,"hid_rod"
"4056",4056,33474.862487055,"rod",3147.30578124452,"hid",3147.30578125016,"hid_rod"
"4057",4057,52464.0198065292,"rod",14251.1943850558,"hid",14251.1943850562,"hid_rod"
"4058",4058,74843.3488856265,"rod",33863.2839400852,"hid",33863.2839400912,"hid_rod"
"4059",4059,81338.1306807895,"rod",55748.2194759983,"hid",55748.2194759936,"hid_rod"
"4060",4060,70267.5832926061,"rod",41288.5487019132,"hid",41288.5487019181,"hid_rod"
"4061",4061,59553.5772355311,"rod",16944.4258116356,"hid",16944.4258116384,"hid_rod"
"4062",4062,49545.1943362171,"rod",4283.33313762507,"hid",4283.33313763319,"hid_rod"
"4063",4063,39588.546678121,"rod",28248.0763769781,"hid",28248.0763769759,"hid_rod"
"4064",4064,27415.46959534,"rod",38715.6972884861,"hid",27415.4695953401,"hid_rod"
"4065",4065,16104.2757390892,"rod",22356.7695893601,"hid",16104.2757390892,"hid_rod"
"4066",4066,8460.42482757136,"rod",15024.6851942868,"hid",8460.42482757136,"hid_rod"
"4067",4067,116.488110227991,"rod",5672.42638611915,"hid",116.488110228256,"hid_rod"
"4068",4068,17784.9290291946,"rod",8696.72101805754,"hid",8696.72101805683,"hid_rod"
"4069",4069,41116.8140129295,"rod",27655.2826244246,"hid",27655.2826244237,"hid_rod"
"4070",4070,64290.5937603454,"rod",50050.9285045083,"hid",50050.9285045101,"hid_rod"
"4071",4071,82125.7368012668,"rod",69402.7306107811,"hid",69402.7306107768,"hid_rod"
"4072",4072,95672.4016650148,"rod",85617.7683102377,"hid",85617.7683102333,"hid_rod"
"4073",4073,99425.7661880108,"rod",101628.102523582,"hid",99425.7661880108,"hid_rod"
"4074",4074,75622.7692818694,"rod",118133.33526435,"hid",75622.7692818694,"hid_rod"
"4075",4075,52837.2030743152,"rod",137067.966762319,"hid",52837.2030743135,"hid_rod"
"4076",4076,28650.2723615511,"rod",127812.816264327,"hid",28650.2723615511,"hid_rod"
"4077",4077,5125.96561518055,"rod",103080.556403864,"hid",5125.9656151809,"hid_rod"
"4078",4078,17859.8705326778,"rod",78449.9238135095,"hid",17859.8705326778,"hid_rod"
"4079",4079,41642.9636630127,"rod",54060.0143824778,"hid",41642.9636630127,"hid_rod"
"4080",4080,65917.2086840329,"rod",30082.8442463999,"hid",30082.8442463981,"hid_rod"
"4081",4081,90240.8859852683,"rod",9732.65642792847,"hid",9732.65642792794,"hid_rod"
"4082",4082,113726.94702734,"rod",1425.53282509585,"hid",1425.53282509849,"hid_rod"
"4083",4083,137472.62393384,"rod",18962.6857893523,"hid",18962.6857893474,"hid_rod"
"4084",4084,161561.744734836,"rod",1152.5924749235,"hid",1152.59247493056,"hid_rod"
"4085",4085,185861.28134615,"rod",23096.460635897,"hid",23096.4606358882,"hid_rod"
"4086",4086,210298.073573619,"rod",47736.9320278574,"hid",47736.9320278504,"hid_rod"
"4087",4087,234282.972272122,"rod",72551.1370490281,"hid",72551.1370490203,"hid_rod"
"4088",4088,231895.893994641,"rod",69769.39735987,"hid",69769.3973598712,"hid_rod"
"4089",4089,207065.965929817,"rod",47917.695391518,"hid",47917.69539152,"hid_rod"
"4090",4090,182236.799560074,"rod",26254.8977457193,"hid",26254.8977457147,"hid_rod"
"4091",4091,157408.3436075,"rod",1838.28823893186,"hid",1838.28823893909,"hid_rod"
"4092",4092,132580.591549943,"rod",15365.444967863,"hid",15365.444967863,"hid_rod"
"4093",4093,107753.564510772,"rod",29632.5856002507,"hid",29632.5856002507,"hid_rod"
"4094",4094,82945.9214372818,"rod",40760.0825928465,"hid",40760.0825928509,"hid_rod"
"4095",4095,58147.0375347782,"rod",60224.886620185,"hid",58147.0375347782,"hid_rod"
"4096",4096,33349.0906176116,"rod",74928.8719898542,"hid",33349.0906176102,"hid_rod"
"4097",4097,8552.08815759152,"rod",51019.9735559464,"hid",8552.08815759011,"hid_rod"
"4098",4098,16243.9623024434,"rod",28795.3908606607,"hid",16243.9623024431,"hid_rod"
"4099",4099,41039.0531476633,"rod",11914.737243641,"hid",11914.737243641,"hid_rod"
"4100",4100,65833.1766902767,"rod",6606.02493234094,"hid",6606.02493233485,"hid_rod"
"4101",4101,90626.3251687175,"rod",27194.6741116573,"hid",27194.6741116492,"hid_rod"
"4102",4102,69623.4625963516,"rod",17971.4121155471,"hid",17971.4121155512,"hid_rod"
"4103",4103,45597.8464905657,"rod",15920.1790402673,"hid",15920.1790402634,"hid_rod"
"4104",4104,21830.4610146675,"rod",36832.2690977754,"hid",21830.4610146675,"hid_rod"
"4105",4105,537.382459773462,"rod",60798.9745626666,"hid",537.382459773329,"hid_rod"
"4106",4106,25433.0223741825,"rod",57557.2135060583,"hid",25433.0223741825,"hid_rod"
"4107",4107,33089.5352337127,"rod",37555.6640082494,"hid",33089.5352337127,"hid_rod"
"4108",4108,8230.45465217992,"rod",19986.9698675633,"hid",8230.45465218027,"hid_rod"
"4109",4109,15675.9998415195,"rod",3999.59056316221,"hid",3999.59056316539,"hid_rod"
"4110",4110,34569.3440316665,"rod",17462.9721744204,"hid",17462.9721744211,"hid_rod"
"4111",4111,29996.4781892269,"rod",17118.6708045184,"hid",17118.6708045184,"hid_rod"
"4112",4112,6326.51728394599,"rod",41158.2031447138,"hid",6326.5172839467,"hid_rod"
"4113",4113,17346.8643787199,"rod",65577.9308802437,"hid",17346.8643787168,"hid_rod"
"4114",4114,41023.1302654974,"rod",80101.3766702727,"hid",41023.1302654974,"hid_rod"
"4115",4115,64700.4189347616,"rod",72606.2662955701,"hid",64700.4189347616,"hid_rod"
"4116",4116,88380.780599734,"rod",63299.361742215,"hid",63299.3617422169,"hid_rod"
"4117",4117,112064.411967021,"rod",54548.4809972988,"hid",54548.4809973009,"hid_rod"
"4118",4118,135751.274769854,"rod",47972.4374438159,"hid",47972.4374438169,"hid_rod"
"4119",4119,159441.33095268,"rod",36820.2883847551,"hid",36820.288384743,"hid_rod"
"4120",4120,170390.438373154,"rod",28822.853601371,"hid",28822.853601371,"hid_rod"
"4121",4121,179451.386574652,"rod",27906.4598547511,"hid",27906.4598547433,"hid_rod"
"4122",4122,183177.721133524,"rod",28398.2757072933,"hid",28398.2757072909,"hid_rod"
"4123",4123,183546.012859322,"rod",22007.5212197429,"hid",22007.5212197443,"hid_rod"
"4124",4124,187090.288652994,"rod",23192.7897565326,"hid",23192.7897565261,"hid_rod"
"4125",4125,193775.751351175,"rod",9476.05848050002,"hid",9476.05848050355,"hid_rod"
"4126",4126,186738.339783328,"rod",2221.7331514094,"hid",2221.73315140614,"hid_rod"
"4127",4127,175622.096380921,"rod",4954.02492619721,"hid",4954.02492618856,"hid_rod"
"4128",4128,164485.328957966,"rod",3002.05559718018,"hid",3002.05559717947,"hid_rod"
"4129",4129,153293.525172363,"rod",3251.8969748299,"hid",3251.89697482346,"hid_rod"
"4130",4130,142101.800024196,"rod",1416.18180104997,"hid",1416.18180105588,"hid_rod"
"4131",4131,130907.937994738,"rod",2033.77074696966,"hid",2033.77074697001,"hid_rod"
"4132",4132,119717.433594214,"rod",1539.98948004723,"hid",1539.98948004193,"hid_rod"
"4133",4133,108522.557714161,"rod",18661.6756535353,"hid",18661.6756535354,"hid_rod"
"4134",4134,97329.2516217282,"rod",38233.9516916736,"hid",38233.9516916774,"hid_rod"
"4135",4135,86144.5963303126,"rod",51222.0427283376,"hid",51222.0427283376,"hid_rod"
"4136",4136,74952.644842337,"rod",69840.5807730103,"hid",69840.580773005,"hid_rod"
"4137",4137,63763.6148146995,"rod",91456.1594154727,"hid",63763.6148146992,"hid_rod"
"4138",4138,52572.9025916825,"rod",113397.764820797,"hid",52572.9025916832,"hid_rod"
"4139",4139,41380.4416501145,"rod",116643.142520697,"hid",41380.4416501147,"hid_rod"
"4140",4140,30197.312286677,"rod",111829.442301895,"hid",30197.3122866772,"hid_rod"
"4141",4141,19123.0131853728,"rod",111562.746953452,"hid",19123.0131853728,"hid_rod"
"4142",4142,8054.20680162429,"rod",116080.234390834,"hid",8054.20680162429,"hid_rod"
"4143",4143,6091.0475149342,"rod",111679.849290814,"hid",6091.04751493438,"hid_rod"
"4144",4144,20643.5297893187,"rod",98070.5751124055,"hid",20643.5297893182,"hid_rod"
"4145",4145,35186.8633505387,"rod",82232.607026134,"hid",35186.8633505386,"hid_rod"
"4146",4146,49738.3245903635,"rod",58722.5929748044,"hid",49738.3245903635,"hid_rod"
"4147",4147,64029.1209416299,"rod",36781.4680926201,"hid",36781.4680926048,"hid_rod"
"4148",4148,78063.8416285346,"rod",19987.4798130937,"hid",19987.479813091,"hid_rod"
"4149",4149,92088.64903705,"rod",5731.66588280802,"hid",5731.6658828142,"hid_rod"
"4150",4150,105886.492171664,"rod",11646.8847526296,"hid",11646.8847526306,"hid_rod"
"4151",4151,107581.787228409,"rod",34938.8238219463,"hid",34938.8238219552,"hid_rod"
"4152",4152,86308.1124028118,"rod",59279.4509693521,"hid",59279.4509693623,"hid_rod"
"4153",4153,64547.5193581303,"rod",83120.2147827107,"hid",64547.5193581303,"hid_rod"
