"","OBJECTID","PA_area","dist_rod","dist_hid","dist_hidro_rod"
"72",192,11608914.8040717,125761.420449854,249864.801293685,125761.420449854
"73",193,30858278.7148172,115561.218292444,226914.856996641,115561.218292444
"74",194,234109022.519069,103656.182430939,204453.256783217,103656.182430938
"75",195,57541679.953503,89917.490108531,181867.812819666,89917.4901085309
"76",196,171953746.825925,78561.7354087141,157806.384696464,78561.7354087141
"77",197,69514168.1612976,69416.8577163892,134042.676011669,69416.8577163892
"78",198,393252.064434004,63255.0451549047,110823.08328308,63255.0451549047
"79",199,590954270.495532,59732.1342803735,88334.1107607008,59732.1342803746
"80",200,597903434.276007,52804.9910158824,66846.5213855612,52804.9910158824
"81",201,420744287.642523,40004.280094782,48793.9727424109,40004.2800947813
"82",209,392639756.883475,78303.1382682576,341489.457283846,78303.1382682576
"83",210,168933888.510559,128110.972918237,163699.711636871,128110.972918237
"84",211,103618192.332276,103910.896182374,154377.429031987,103910.896182375
"85",212,607903155.035477,79938.5459574282,148720.654563002,79938.5459574282
"86",213,607955961.771255,55770.2500962827,142518.258966518,55770.2500962827
"87",214,607955961.771095,32579.5054093039,123078.867252771,32579.5054093036
"88",215,607955961.770943,9998.41819697161,106010.053769189,9998.41819697161
"89",216,607805028.298617,2853.06724064185,92631.6686086613,2853.06724064176
"90",217,346398483.741668,4821.46880994372,84710.632199249,4821.46880994372
"91",218,231469.811089158,104710.141788505,241376.691632444,104710.141788505
"92",221,477515708.406819,68658.7356690313,171059.034847111,68658.7356690312
"93",222,663272078.017354,56411.0307917815,148582.059258783,56411.0307917815
"94",223,1198957507.19944,45542.2797266347,127063.348145235,45542.2797266347
"95",224,1210465438.17968,38764.2801823032,103047.15377661,38764.2801823032
"96",225,1216960148.41888,36457.2328672561,78755.8471699878,36457.232867256
"97",226,563771145.335923,28551.1501460883,55020.6761672046,28551.1501460883
"98",227,159814257.190707,25796.7935904271,32454.0156757784,25796.7935904271
"99",228,534560748.545641,7832.22822414357,13920.970675782,7832.22822414736
"100",229,144069604.644126,9855.2165229836,4735.1330934836,9855.21652298139
"101",230,58404128.0346812,8846.65407285319,27130.8872093981,8846.65407285108
"102",232,257184270.029276,54277.908235235,76446.626803288,54277.908235235
"103",233,482902208.138676,78378.9348761885,98206.8795356174,78378.9348761885
"104",234,79121564.4632157,43555.175716842,385871.133912865,43555.175716842
"105",235,12615251.49778,18958.4635620713,373031.627661328,18958.4635620723
"106",236,117091740.301369,5630.80756281235,357633.513378945,5630.80756281199
"107",237,370614891.602094,30219.351929733,343372.663244321,30219.3519297334
"108",248,99409609.4164759,88345.8893702396,151016.828573892,88345.8893702398
"109",249,608480074.209892,65612.6304702187,129572.92829399,65612.6304702181
"110",250,608480074.210045,44085.0032948456,107820.842532026,44085.0032948456
"111",251,608480074.209892,25303.5947459259,87832.1131466714,25303.5947459263
"112",252,608480074.20974,20808.8611417353,71109.646794079,20808.8611417353
"113",253,608480074.20974,945.51601497221,60428.7964195671,945.51601497221
"114",254,570360320.424015,104165.037716306,17537.0172019307,17537.0172019187
"115",255,74784464.2131344,111280.987707564,22610.2651123743,22610.2651123711
"116",259,25941278.5398728,60625.1685943778,186159.020339584,60625.1685943778
"117",260,6363913.04424781,48768.512131238,162281.194943089,48768.512131238
"118",261,184194745.853765,34224.0403150435,138579.514399505,34224.0403150435
"119",262,81275822.48007,22874.6984869633,115227.184074862,22874.6984869633
"120",263,64224711.3040981,14592.2495445021,92726.312418789,14592.2495445021
"121",264,478126845.379208,11617.2832179479,71762.2645103651,11617.2832179477
"122",265,665124947.915271,4051.38633914697,49336.1085366679,4051.3863391479
"123",266,876198325.194773,8737.91567598103,25530.337713406,8737.91567598103
"124",267,807981674.57435,4032.14447782638,514.491633446007,4032.14447782629
"125",268,832140473.910149,17727.6757132606,19544.1237296915,17727.6757132606
"126",269,290775500.635019,4934.60470470254,39874.3124870458,4934.60470470254
"127",270,813013.808898917,27336.9789608846,59781.3130607571,27336.9789608846
"128",271,271455.136691336,47773.165104575,82374.6163818788,47773.1651045751
"129",272,104031102.14865,65218.5679982256,106066.174913036,65218.5679982256
"130",273,64009176.5059568,24523.7937016692,354190.968386805,24523.7937016692
"131",275,21660212.5917453,17742.4278934101,322802.58792324,17742.42789341
"132",276,20402166.4391702,40061.2002568327,308962.291071158,40061.2002568327
"133",277,27661838.5174128,63311.0388661966,296593.861500587,63311.0388661966
"134",278,129706604.68948,74600.4528826945,285888.395928778,74600.4528826945
"135",281,69758575.3527087,61326.4782279546,259184.266228824,61326.4782279546
"136",282,73889130.6021561,62227.8307623427,237625.447999143,62227.8307623427
"137",293,95192188.1240862,47862.2096938427,73678.9337257549,47862.2096938427
"138",294,608995008.662369,24690.5435384603,52633.8430084991,24690.5435384603
"139",295,608995008.662521,2585.13778284644,36948.4200108808,2585.13778284609
"140",296,608995008.662369,20271.6149392092,34830.7081899235,20271.6149392099
"141",297,608995008.662212,43844.3832160633,47483.1626263051,43844.3832160633
"142",298,598522666.156166,63125.8774653669,42447.2713861236,42447.2713861272
"143",299,189065343.998394,70132.4923964173,20453.9649208244,20453.9649208299
"144",304,449921402.925519,77206.836946224,238537.009168105,77206.836946224
"145",305,502902261.014589,63316.3950832632,229621.092897224,63316.3950832632
"146",306,60659042.9109392,49427.8628145162,205091.45188312,49427.8628145162
"147",307,93165570.2533199,36844.0626664439,180682.249332609,36844.0626664439
"148",308,5749595.80600375,27603.9631174114,156015.887440566,27603.9631174115
"149",310,1476645.40907092,790.453884067515,107139.328292105,790.453884067251
"150",311,92261085.0770156,8670.16686217904,83176.6954166374,8670.16686217904
"151",312,354618862.755498,13005.073971305,59505.4367224386,13005.0739713049
"152",313,609500759.008282,17202.8305862587,36987.8725216244,17202.8305862587
"153",314,358970281.047733,14168.1095264033,16738.3332378265,14168.1095264033
"154",323,161108914.295666,115888.978204183,321747.530775945,115888.978204183
"155",324,442453565.572779,106485.112844556,323050.880129283,106485.112844556
"156",325,180745935.644787,97082.7146712459,326276.634712308,97082.7146712457
"157",342,91466138.1622221,69048.7291332871,126730.941522636,69048.7291332871
"158",343,609500759.007977,76166.2635143577,113452.657584868,76166.2635143577
"159",344,609500759.008129,80705.8761871507,104575.524945775,80705.8761871507
"160",345,609500759.007977,87511.6998645381,101263.696703531,87511.6998645378
"161",346,609500759.007816,95430.1474179741,104049.954715033,95430.1474179741
"162",347,279401012.373354,76194.9623877842,88208.5957267567,76194.962387784
"163",353,532321132.154267,68553.6107068323,54273.0082621129,68553.6107068334
"164",354,611139868.801466,44760.8794806818,46385.0879942527,44760.8794806818
"165",355,609051365.046706,43569.2312010404,52801.0286498476,43569.2312010404
"166",356,568985533.593838,42379.4059936209,54886.9502554388,42379.4059936209
"167",357,202603079.223034,41188.3962028257,57711.9998974025,41188.3962028256
"168",358,126535773.65507,40451.636054884,68314.5785983609,40451.636054884
"169",359,127609574.925718,39797.2012787435,84309.7980441689,39797.2012787436
"170",360,74823447.0540852,39128.8053302085,88218.9529636642,39128.8053302085
"171",362,1156279.6706568,38441.9873335316,38166.564899975,38166.564899975
"172",363,312715342.564815,49107.7939001681,13155.4854231942,13155.485423197
"173",364,74392240.067341,66904.1280939296,11600.2277372027,11600.2277371963
"174",373,329526202.393515,5838.87871168472,150486.99524299,5838.87871168472
"175",374,609997319.240608,6868.94831133801,126710.194771081,6868.94831133801
"176",387,1962253.50092377,82097.7536125554,170367.521952339,82097.7536125554
"177",393,93062839.7727297,83429.1525068789,298284.585527009,83429.152506879
"178",394,609997319.240742,74026.1485388439,301775.373133456,74026.1485388441
"179",395,609997319.24091,64623.3906332533,307273.978023207,64623.3906332537
"180",396,609997319.240742,55219.1733244834,314675.164544696,55219.1733244834
"181",397,610097967.777284,45891.9981555147,318998.839547681,45891.9981555147
"182",398,338929901.094871,24875.3808700799,300843.291859057,24875.3808700799
"183",402,3591.23210324347,25444.7896640733,240903.767149799,25444.7896640733
"184",403,326698017.626215,21571.7541275796,230330.562184282,21571.7541275797
"185",404,196235905.335022,17701.080774286,222089.923259785,17701.080774286
"186",405,476092134.292808,13415.6047054136,216448.431380914,13415.6047054136
"187",406,609646109.782965,14963.0982891131,213612.116188763,14963.0982891131
"188",407,610188259.378647,17182.2822655152,192195.507027852,17182.2822655149
"189",408,609693413.762773,22848.0745939513,169511.175875563,22848.0745939512
"190",409,612917206.849657,29487.8691802765,147590.13630491,29487.8691802768
"191",410,610484683.467461,42113.8104855434,126828.789067541,42113.810485544
"192",411,610484683.4673,45295.0028948701,107898.651494191,45295.0028948701
"193",412,524580535.677975,52070.7633873721,91937.9146003791,52070.7633873721
"194",413,280131964.188253,56188.4602073052,80727.4748785849,56188.4602073052
"195",414,451685337.495509,65221.4900492722,76388.1809324169,65221.4900492722
"196",415,115335149.904382,77493.037413261,80045.4065126165,77493.0374132609
"197",425,492978797.84445,18719.985383511,28799.0880337177,18719.985383511
"198",426,610484683.4673,17530.2026713175,30153.8025894322,17530.2026713176
"199",446,95190437.0811771,27547.1812614645,120541.960082348,27547.1812614635
"200",447,610484683.467461,40452.3036106174,95868.9431134383,40452.3036106174
"201",448,610484683.467609,54676.9633643754,71450.7257428,54676.9633643745
"202",449,610484683.467461,62749.6270820821,47601.0835150695,62749.627082082
"203",450,610457131.830864,56713.5947706093,24596.5749561476,56713.5947706093
"204",451,370495274.89534,36866.2521366593,1069.86364962108,36866.2521366571
"205",455,17024587.6325238,4897.84984953572,89436.5706726679,4897.84984953572
"206",456,349436708.843286,20071.6371939097,109419.77063751,20071.6371939097
"207",457,385798272.820212,40717.5672784299,131148.524561819,40717.5672784299
"208",458,608397218.710839,50712.8371257584,153885.177885121,50712.8371257584
"209",459,605463663.781077,58413.7266800486,177234.628018391,58413.7266800488
"210",460,612671160.142632,65186.8283911168,200984.171939819,65186.8283911173
"211",461,607157498.532064,87615.1927514974,296088.724218206,87615.1927514971
"212",462,605139540.024824,95345.9391020533,297648.862118021,95345.9391020531
"213",463,471856985.813754,90890.4584700096,288381.442418101,90890.4584700095
"214",464,610563192.835783,87674.0757672988,281046.545713183,87674.0757672988
"215",465,669284074.233524,87627.7837254878,275798.402281498,87627.7837254877
"216",466,806902892.512646,79370.0940627562,272757.492773238,79370.0940627564
"217",467,871611089.52927,69778.0176342197,271997.857247084,69778.0176342192
"218",468,1128658256.79475,60373.0610815142,273538.502135346,60373.0610815141
"219",469,906473795.566513,50969.4715685704,277341.09553724,50969.4715685702
"220",477,3790857.37816683,866.470433738992,219185.666610739,866.470433738816
"221",478,302651093.060846,3006.37410784739,207508.075782763,3006.37410784732
"222",479,591785219.08657,6877.41854686736,198320.812910875,6877.41854686741
"223",480,610962845.907345,10746.0513636692,191981.734570898,10746.0513636691
"224",481,610962845.90749,8595.44505896447,188777.98135486,8595.44505896443
"225",482,610962845.907345,6084.66346361909,183740.153414145,6084.663463619
"226",483,610962845.90749,1086.32433143804,159858.214668379,1086.32433143832
"227",484,282004065.06088,6840.35127695824,136392.256307131,6840.35127695696
"228",485,392404.942183426,18546.5352848583,113600.353739761,18546.5352848584
"229",487,139762488.290596,29275.0032154505,72604.4633378856,29275.0032154505
"230",488,151007604.794624,32154.1034788463,57754.5070159168,32154.1034788463
"231",495,41989943.8196745,21921.6713832472,20828.9314901565,21921.6713832472
"232",502,181268.632934652,8510.11120933111,13853.2444259421,8510.11120933113
"233",503,28327.6442881152,9286.1378220295,33924.9634434803,9286.1378220295
"234",506,5072801.10024779,11287.7204576514,75970.3933873125,11287.7204576514
"235",507,337562654.414348,3668.16960050618,52918.7376001395,3668.16960050618
"236",508,610962845.907646,14510.0060345381,32898.5356616143,14510.0060345379
"237",509,610962845.90749,32689.2124184484,22235.4638766424,22235.463876643
"238",510,610875558.730361,50868.8553360493,13736.0829291162,13736.0829291162
"239",511,155754813.183609,32694.3559900788,7821.00312818934,7821.00312818538
"240",516,48405892.9700631,63179.3853661063,165241.903839627,63179.3853661063
"241",518,338645956.396574,42895.8156199807,163619.943944063,42895.8156199807
"242",519,630814138.870247,29004.3783106682,162320.440435474,29004.3783106682
"243",520,844323511.171218,15114.258996566,164604.003924713,15114.258996566
"244",521,956619152.192733,1224.12227233366,170193.064480585,1224.12227233366
"245",522,930634605.636306,12668.0603624905,169462.697941097,12668.0603624905
"246",523,633037202.438492,26558.4794444199,147691.87989369,26558.4794444199
"247",524,607464713.260915,40337.337704697,126988.828936065,40337.337704697
"248",525,620663994.1854,48500.1142285451,106402.511284263,48500.114228546
"249",526,1054889380.45637,61929.020653735,86156.5885983983,61929.0206537343
"250",527,1222863601.78735,74754.5885456792,66982.374743476,74754.5885456796
"251",528,1081954704.98757,87386.5230443095,43493.2053986535,87386.5230443095
"252",529,857080090.189168,70799.7488049708,19286.2007351447,70799.7488049728
"253",530,420509855.358102,51755.728212449,4980.9484848291,51755.728212449
"254",534,498480.505907167,2806.30607251293,102002.655219316,2806.30607251293
"255",536,239706227.617691,18442.6484337318,144140.131389826,18442.6484337331
"256",537,107881534.360453,27046.4683875641,165099.184486958,27046.4683875641
"257",538,61432158.3896401,35750.63362119,187063.339428649,35750.63362119
"258",539,608151161.249296,41213.9209615799,209717.033432803,41213.9209615807
"259",540,610936460.208024,47994.9821840604,232857.343081755,47994.9821840604
"260",541,611191114.346793,47225.9186763442,256347.657919518,47225.9186763442
"261",542,610899803.041552,53675.96453503,280104.105395078,53675.96453503
"262",543,611431800.893677,66643.9802720214,286998.591466768,66643.9802720214
"263",544,609610562.481824,70834.6418150685,275104.876075412,70834.6418150685
"264",545,399978963.624634,66490.1167642397,265050.048334422,66490.1167642396
"265",549,265194592.283591,46800.447937497,247123.873258898,46800.447937497
"266",550,100186767.213026,37316.8813265204,248818.636286754,37316.8813265202
"267",554,4256605.12271362,297.217263714352,278926.247610278,297.217263714352
"268",556,41857893.8955771,11954.0977614445,248521.451487662,11954.0977614449
"269",557,572866702.079934,15971.0044823064,230253.835736535,15971.0044823064
"270",558,60220160.1438262,19842.6575232143,213366.131978232,19842.6575232144
"271",569,50894779.3457386,6953.21222874964,57688.6541749826,6953.21222874964
"272",570,529916538.832165,9742.14054554363,37309.5899061704,9742.14054554321
"273",571,611431800.893841,22813.8322729261,26648.1076591409,22813.8322729268
"274",572,611431800.893677,38756.6728035618,35464.6380018605,38756.6728035618
"275",573,471164384.796887,51876.0679908947,45604.5634089751,51876.0679908947
"276",580,448708798.034673,101042.223686725,7243.04064678174,46811.4314369168
"277",582,1310285.37770739,34154.9621113628,23553.6486337401,34154.9621113628
"278",583,10241075.7998868,34809.3044922775,48386.3412615905,34809.3044922775
"279",584,485223552.145617,35475.6070485696,64417.6014176578,35475.6070485696
"280",585,1036556421.8941,36155.8733748316,75564.5215673945,36155.8733748316
"281",586,1242789659.19998,20778.4814850388,68160.3571436711,20778.4814850412
"282",587,915556941.325733,2599.21807062358,53246.2687461129,2599.21807062367
"283",588,611891542.870693,15580.4069621389,37144.2300212354,15580.4069621389
"284",589,872415303.663949,33721.7508494212,13612.964933845,13612.964933845
"285",590,1183875760.92736,41970.3625688121,771.104383500656,771.104383499355
"286",591,1215681605.50207,19733.5083152333,5449.84484571865,5449.84484571635
"287",592,1105432442.90595,1503.87047003796,13378.8176797982,1503.87047003796
"288",593,591612282.089266,70522.2491631393,113201.594697277,70522.2491631393
"289",594,44695324.2313945,65294.6007380619,130592.215144283,65294.6007380619
"290",599,411254.932225893,38862.3920647326,140401.599840284,38862.3920647326
"291",600,95054508.7997473,32019.5843757435,139887.902571098,32019.5843757423
"292",601,611323935.765121,22196.5031154548,138973.155763597,22196.5031154549
"293",602,526026415.087864,8305.34858815374,137446.85883391,8305.34858815374
"294",603,325405671.386216,5585.66022863478,140114.858098881,5585.66022863478
"295",604,610626864.144318,19475.3007440698,146395.435240528,19475.3007440698
"296",605,605917477.753019,33366.6461302658,155135.211702227,33366.6461302658
"297",606,610204687.310357,47258.2498978522,136162.708134093,47258.2498978522
"298",607,611829179.926915,61148.0396908278,113556.122208748,61148.0396908278
"299",608,611891542.870235,70899.8706254085,92187.3336889581,70899.8706254091
"300",609,609468210.461165,83222.4796856275,72030.3334749229,83222.4796856286
"301",610,408225407.362721,96056.1202811832,51198.8418443557,96056.1202811828
"302",614,274760408.466599,64102.8056635288,34790.1919332239,64102.8056635288
"303",615,155060843.478711,44127.8549040837,59276.4373818937,44127.8549040837
"304",617,26982628.9417806,5552.71950847374,107971.158044394,5552.71950847379
"305",618,476186521.715979,14206.858438502,132480.236568692,14206.858438502
"306",619,241693156.675486,3502.26035171571,156921.841303981,3502.26035171562
"307",621,200559232.26261,11799.4257942943,199519.506496015,11799.4257942944
"308",622,244313978.511799,18112.6168349663,220901.302452048,18112.6168349663
"309",623,11108765.7126755,23265.0131491351,242982.384774319,23265.0131491351
"310",631,141176.194252313,33406.8806129993,223179.754483021,33406.880612999
"311",635,133861340.812712,4547.35234872497,235966.143813457,4547.35234872515
"312",636,611891542.870388,13949.902525306,245527.248996172,13949.9025253058
"313",637,611891542.870235,23354.0450604829,257068.275657333,23354.0450604829
"314",638,387410877.433251,32433.6380247959,253471.235510325,32433.6380247958
"315",643,612368790.320278,52162.4880323957,163669.120398956,52162.4880323956
"316",644,585810097.860624,56034.2704352981,151851.219667991,56034.270435298
"317",645,587022478.906632,59903.6588543321,143472.696338757,59903.6588543321
"318",646,448729651.591103,57828.5875817833,139156.192868467,57828.5875817833
"319",647,523955615.225889,54159.8313015628,139279.887895194,54159.8313015628
"320",648,169288509.493137,46536.7522519946,143832.326234583,46536.7522519946
"321",649,30896011.2735658,36059.3664315184,126315.734977111,36059.366431518
"322",650,264030235.862908,30962.3235047472,101277.001524003,30962.3235047472
"323",651,477414324.48933,23716.8247647091,76240.2332049262,23716.8247647091
"324",652,143122600.497874,15483.944455891,51208.3126508368,15483.944455891
"325",655,188854528.385812,20361.1456713347,16772.5636792815,20361.1456713347
"326",656,564485508.83822,27920.6363348284,21807.010597455,27920.6363348285
"327",657,640920218.005281,18531.8643479325,11591.6518625787,18531.8643479325
"328",658,625474900.893633,2968.24120205772,6027.2838636905,2968.2412020577
"329",659,608349117.700719,20341.1927231035,7609.82699214126,20341.1927231035
"330",660,873181164.093861,43747.4111418796,12203.9119711884,43747.4111418796
"331",661,1106982165.45555,66135.9996726168,14729.166206538,31444.0446414604
"332",662,798889377.823165,86666.1037531659,24933.256671066,24933.256671067
"333",663,674885064.547734,109082.816612947,21597.3164881771,21953.1983720472
"334",664,544161103.097015,59023.7545488293,21200.9922653427,23470.0065590522
"335",665,45802066.0782513,59678.0661165524,30173.9119226422,30173.9119226328
"336",668,1910772.04511971,37888.8192915254,53265.7384375069,37888.8192915254
"337",670,51939455.423829,1570.41414327768,36607.8953088871,1570.41414327768
"338",671,253466303.462715,16553.0656021034,13142.4966283822,13142.4966283837
"339",672,387551739.581687,36416.6731345671,10557.6546604381,10557.6546604395
"340",673,589591152.24245,28358.1585974193,19344.1417313072,19344.1417313133
"341",674,612569415.157994,5576.06398008531,28473.5629530578,5576.06398008525
"342",675,605145414.606933,15773.0294029718,45930.8642899671,15773.029402972
"343",676,575011044.471536,40646.9368321763,68271.0605045634,40646.9368321763
"344",677,610707098.767931,51388.3307583364,92013.4391043826,51388.3307583364
"345",678,612316804.962229,46192.7398787619,103015.527938178,46192.7398787619
"346",679,612327282.422307,35691.2509089255,111866.61465003,35691.2509089255
"347",680,477506108.546837,30405.1783040118,116405.759604941,30405.1783040117
"348",681,150123035.347043,25118.0433732942,124883.050072705,25118.0433732941
"349",685,289860422.904498,934.967624533128,114426.191269249,934.967624533613
"350",686,442472848.422198,12394.1471361421,112574.953227858,12394.147136142
"351",688,2259642.40350188,40176.0930145824,122870.20890884,40176.0930145824
"352",689,218289113.351432,54065.6572840211,132754.616788242,54065.6572840211
"353",690,126075831.583206,67957.7753004683,128292.891834791,67957.7753004683
"354",698,174067.838090345,66458.2272004571,43460.7654167178,66458.2272004571
"355",706,2889060.09345484,3260.53622949197,234202.716226961,3260.53622949263
"356",707,542954839.150062,1464.92886580007,255136.797672634,1464.9288658
"357",708,610186042.240721,1802.41902973663,276753.429847789,1802.41902973663
"358",709,476040000.241757,11783.595666787,261145.758164128,11783.595666787
"359",710,83399347.9189918,23093.0782974582,245473.0195322,23093.0782974582
"360",715,245223309.308246,10425.1811996421,198424.132699553,10425.181199642
"361",716,609895085.827827,836.804289925023,197378.553512683,836.804289925056
"362",717,500122743.79727,2387.57401254533,199496.433834631,2387.57401254533
"363",718,546043352.445963,18200.7970484267,204679.59745694,18200.797048427
"364",719,416804816.06545,27604.6804445373,212704.078223849,27604.6804445379
"365",720,612126936.041808,37007.0977055544,223230.09947116,37007.0977055546
"366",721,610770366.013921,46410.794959536,235675.125151626,46410.794959536
"367",722,562437963.319688,55814.5745486092,240768.118803083,55814.5745486092
"368",723,592571483.077173,61047.9107610953,219016.344431846,61047.9107610955
"369",724,373425161.036814,65115.2915011827,198044.130126448,65115.2915011827
"370",725,256629873.549157,68999.3153541591,178127.039165307,68999.3153541591
"371",726,358321859.603134,72869.4389413855,159660.430109777,72869.4389413856
"372",727,57744955.4338066,76740.4709205701,143206.529397734,76740.47092057
"373",729,113853187.440823,84482.3843687526,119602.521210741,84482.3843687525
"374",730,491404619.483696,82546.1965363803,114388.631340511,82546.1965363803
"375",731,555675565.066179,78655.6566971925,114539.081282973,78655.6566971925
"376",732,506758269.166726,68604.0515515874,120033.701782187,68604.0515515874
"377",733,609844879.80888,59033.2123015779,128407.439265894,59033.2123015779
"378",734,248346610.644236,55833.5365452499,103872.56880322,55833.5365452499
"379",735,385388533.24611,45679.3579678134,79654.2427597481,45679.3579678126
"380",736,154689998.662987,40360.2195742071,56163.457797379,40360.2195742071
"381",737,83204582.3786568,28730.10100678,34864.6225644293,28730.10100678
"382",738,565182339.567068,13689.2584281782,14477.0328298258,13689.2584281782
"383",739,101403564.12636,4803.62918949488,1435.89529770671,4803.62918949451
"384",745,479806318.466772,69045.3510807511,11036.3237865887,11036.3237865824
"385",746,377770446.067419,92409.1059105994,323.45971736792,323.45971736878
"386",748,475494834.641826,80676.6044001436,47052.5488855809,47052.5488855774
"387",749,612783366.142872,81866.6917459103,23947.740538524,23947.740538524
"388",750,508069061.821662,83057.5936723529,1347.89709387102,1347.89709387692
"389",751,27436005.239014,83892.5225725073,4457.41529307714,4457.41529307625
"390",752,402369282.837332,84546.8331606123,11920.7303879229,11920.7303879248
"391",753,612783366.142872,85211.7101370744,20051.8548793834,20051.8548793814
"392",754,580909589.784308,73179.3043972089,36203.3069613486,36203.3069613491
"393",755,147876410.725529,54999.7158027642,28393.5008502608,28393.500850248
"394",760,345928057.645961,17493.3165370897,40215.6468662579,17493.3165370896
"395",761,191252166.797993,7196.55339327886,49654.0649679382,7196.55339327886
"396",774,1169658.1905488,33329.8586149272,87706.114961464,33329.8586149272
"397",782,367192193.436037,110918.33553037,25114.8713486389,110918.33553037
"398",783,612689739.02372,104971.897457541,2149.72835506759,104971.897457541
"399",784,415989422.24842,91789.6381453545,15917.7821930138,91789.6381453545
"400",791,301012156.851692,51575.1786203121,169044.566690243,51575.1786203121
"401",792,407061573.497675,41883.1131094364,193017.586199733,41883.1131094364
"402",793,613215436.889946,36538.9252419969,217010.247636461,36538.9252419967
"403",794,555398705.608869,25337.8367596901,241216.467703145,25337.8367596908
"404",795,72812169.4184294,26194.8470417227,265577.858056241,26194.8470417227
"405",796,23053656.388984,23128.5498015625,261136.64773717,23128.5498015625
"406",797,208224365.812629,8994.24197066747,242894.734897907,8994.2419706672
"407",798,575664216.625379,1769.59109853912,225959.586314354,1769.59109853912
"408",799,525585151.263261,3341.33841070084,210646.614060562,3341.33841070067
"409",800,461226508.245359,6979.23586472136,197333.819577067,6979.23586472144
"410",801,481820052.442049,11591.2138412936,186450.142536575,11591.2138412937
"411",802,525418893.660964,11871.0673250659,178440.617368805,11871.067325066
"412",803,544413969.441511,12565.6561745888,173703.284873641,12565.6561745891
"413",804,343922702.748377,22145.3077246646,172507.93430963,22145.307724665
"414",808,4896975.85359101,60064.950479422,201438.176887882,60064.9504794222
"415",809,365221027.661562,69467.6962105945,215028.842711178,69467.6962105943
"416",810,52233946.9373791,78871.9091540789,224378.498070093,78871.9091540789
"417",811,231454257.496518,85594.9671776785,207188.058533406,85594.9671776785
"418",812,270030008.907662,89662.4373767072,184878.459012895,89662.4373767075
"419",817,38167353.146588,109061.055891186,96243.7489902117,96243.7489902083
"420",823,6847936.20249801,68651.3813292293,90081.736902678,68651.3813292288
"421",824,586154259.770336,62987.5375603214,69889.6405257769,62987.5375603214
"422",825,265634081.321864,48988.7462986527,49774.0917757659,48988.7462986527
"423",827,139720006.722841,16658.107732409,18608.1161846136,16658.107732409
"424",828,496401925.735776,17636.5078466155,20022.9772456528,17636.5078466155
"425",829,123024473.12296,20015.0877176029,27618.515131046,20015.0877176029
"426",831,270358167.5592,13270.2278994018,42375.9522999456,13270.2278994018
"427",832,613215436.890091,37927.8974728182,22683.7996632017,22683.7996632047
"428",833,382767894.260025,62889.7678105643,33.8727821743554,33.8727821751494
"429",839,2572660.59079684,108761.273621826,19872.8850430777,19872.8850430719
"430",861,265076518.491058,46321.8908926487,65787.4181739057,46321.8908926504
"431",862,613215436.889946,56511.7184924029,62843.9496166004,56511.718492403
"432",863,524255677.604225,67685.8040221737,67679.9773361963,67685.8040221736
"433",870,163750.122406674,86752.2663735192,20351.7834373038,86752.2663735193
"434",872,613638273.533886,70973.6943144066,28006.8118642027,70973.694314405
"435",873,613638273.534046,57902.4913250715,50476.5112530001,57902.4913250715
"436",874,637894714.271179,51163.9861223923,71830.3117882102,51163.9861223918
"437",875,435651317.013055,30578.9054143241,91540.7871300886,30578.9054143241
"438",876,124861850.558001,9080.05936651444,111909.585095069,9080.05936651444
"439",877,83490094.5869645,15286.4774260478,132967.538437395,15286.4774260478
"440",878,66963476.086147,40317.365305354,155213.27547996,40317.365305354
"441",879,3433913.89344578,64184.4447686365,178034.284421754,64184.4447686365
"442",880,1328198.34888183,65686.9516444875,201016.598254415,65686.9516444875
"443",881,17347985.7131783,58713.72991005,224440.385389375,58713.7299100505
"444",882,35955210.5443528,49733.6423892365,240318.463579944,49733.6423892369
"445",883,22484770.9359835,50924.7445610283,244029.252029291,50924.7445610283
"446",884,51766857.5103073,43096.6287811608,245418.982919972,43096.6287811608
"447",889,82011541.7328982,35991.6982501064,163713.367945136,35991.6982501066
"448",890,4174065.29131597,36745.7206630891,154529.899499744,36745.7206630892
"449",891,287635060.556445,36920.1399126078,149034.496672474,36920.1399126079
"450",892,503217925.895694,35400.5984071371,147639.564218456,35400.5984071371
"451",893,122007503.738854,10717.9081763602,150459.193844706,10717.9081763602
"452",903,248937490.967118,125896.281546148,107991.743315151,107991.743315153
"453",904,668006322.88777,129769.160537858,89068.6090136015,89068.6090136013
"454",905,130776441.03247,133639.672040697,73883.0053100231,73883.0053100208
"455",908,1563502.72377388,114370.460607683,74579.0038031627,74579.0038031541
"456",911,226920636.969381,92607.2433397398,102931.497730045,92607.2433397396
"457",912,587675870.541697,84360.8598990811,85073.7823037344,84360.8598990811
"458",913,447384101.884327,65494.9237257115,66562.802715262,65494.923725711
"459",941,179314521.18444,16426.0069392979,35560.0469814916,16426.0069392979
"460",942,613638273.533886,21620.5518565673,34188.9280353542,21620.5518565673
"461",943,530933561.527734,26815.2089906998,28453.9832637853,26815.2089906998
"462",944,4878297.94785261,32022.5160849397,35176.9628604022,32022.5160849397
"463",945,1667277.49687306,37259.0393464205,38062.1025012191,37259.0393464206
"464",955,528035082.145685,116168.684896087,70655.7938928832,70655.7938928849
"465",956,614319495.377506,130059.229467042,81167.3448383881,81167.3448383887
"466",957,614030116.33184,112391.588960382,90973.553177172,95296.4941767684
